ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
35061,13820,1,1,1,1
35062,13820,1,1,1,1
35063,13820,1,1,1,1
35064,13820,1,1,1,1
35068,13820,1,1,1,1
35070,18980,0,1,0,1
35071,13820,1,1,1,1
35072,45180,0.638544018,0.765432099,1,0.642365887
35072,99999,0.361455982,0.234567901,0,0.357634113
35073,13820,1,1,1,1
35074,46220,0,1,0,1
35077,18980,1,1,1,1
35078,13820,1,1,1,1
35079,13820,1,1,1,1
35080,13820,1,1,1,1
35082,99999,1,1,1,1
35083,18980,1,1,1,1
35085,13820,1,1,1,1
35087,18980,0.490214352,0.578947368,0.777777778,0.494096276
35087,10700,0.092264678,0.105263158,0,0.091734787
35087,19460,0.417520969,0.315789474,0.222222222,0.414168937
35089,45180,0.780191693,0.85483871,0.666666667,0.782184259
35089,99999,0.219808307,0.14516129,0.333333333,0.217815741
35091,13820,1,1,1,1
35094,13820,1,1,1,1
35096,11500,0.033498467,0.004484305,0,0.031742508
35096,45180,0.966501533,0.995515695,1,0.968257492
35097,13820,1,1,1,1
35098,18980,0.857142857,1,1,0.859473024
35098,99999,0.142857143,0,0,0.140526976
35111,46220,0.531407035,0.438405797,0.172413793,0.526576516
35111,13820,0.468592965,0.561594203,0.827586207,0.473423484
35112,13820,0,1,0,1
35114,13820,1,1,1,1
35115,13820,1,1,1,1
35116,13820,1,1,1,1
35117,13820,1,1,1,1
35118,13820,1,1,1,1
35119,13820,0,1,0,1
35120,13820,1,1,1,1
35121,13820,0.998218202,1,1,0.99840998
35121,23460,0.001781798,0,0,0.00159002
35123,13820,0,1,0,1
35124,13820,1,1,1,1
35125,13820,1,1,1,1
35126,13820,1,1,1,1
35127,13820,1,1,1,1
35128,13820,1,1,1,1
35130,13820,1,1,1,1
35131,13820,1,1,1,1
35133,13820,1,1,1,1
35135,13820,1,1,0,1
35136,33860,0.000981354,0,0,0.000945626
35136,45180,0.999018646,1,1,0.999054374
35137,13820,0,1,0,1
35139,13820,0,1,0,1
35142,13820,0,1,0,1
35143,13820,1,1,1,1
35146,13820,1,1,1,1
35147,13820,1,1,1,1
35148,13820,1,1,1,1
35149,45180,1,1,1,1
35150,45180,1,1,1,1
35151,45180,1,1,1,1
35160,45180,0.969053814,0.998136067,0.997126437,0.971610407
35160,99999,0.030946186,0.001863933,0.002873563,0.028389593
35171,13820,1,1,1,1
35172,13820,1,1,1,1
35173,13820,1,1,1,1
35175,19460,0.232629559,0.361111111,0.5,0.236871508
35175,10700,0.767370441,0.638888889,0.5,0.763128492
35176,13820,1,1,1,1
35178,13820,1,1,1,1
35179,18980,0.985218509,1,1,0.985878019
35179,99999,0.001285347,0,0,0.001227998
35179,19460,0.013496144,0,0,0.012893983
35180,13820,1,1,1,1
35181,13820,1,1,0,1
35182,13820,0,1,0,1
35183,45180,1,1,1,1
35184,13820,0.973556797,1,1,0.974414414
35184,46220,0.026443203,0,0,0.025585586
35185,13820,0,1,0,1
35186,13820,1,1,1,1
35187,13820,0,1,0,1
35188,46220,0.123429416,0.100671141,0,0.119736842
35188,13820,0.876570584,0.899328859,1,0.880263158
35201,13820,1,1,1,1
35202,13820,1,1,1,1
35203,13820,1,1,1,1
35204,13820,1,1,1,1
35205,13820,1,1,1,1
35206,13820,1,1,1,1
35207,13820,1,1,1,1
35208,13820,1,1,1,1
35209,13820,1,1,1,1
35210,13820,1,1,1,1
35211,13820,1,1,1,1
35212,13820,1,1,1,1
35213,13820,1,1,1,1
35214,13820,1,1,1,1
35215,13820,1,1,1,1
35216,13820,1,1,1,1
35217,13820,1,1,1,1
35218,13820,1,1,1,1
35219,13820,1,1,1,1
35220,13820,1,1,1,1
35221,13820,1,1,1,1
35222,13820,1,1,1,1
35223,13820,1,1,1,1
35224,13820,1,1,1,1
35226,13820,1,1,1,1
35228,13820,1,1,1,1
35229,13820,0,0,1,1
35231,13820,1,1,1,1
35232,13820,1,1,1,1
35233,13820,1,1,1,1
35234,13820,1,1,1,1
35235,13820,1,1,1,1
35236,13820,1,1,1,1
35238,13820,1,1,1,1
35242,13820,1,1,1,1
35243,13820,1,1,1,1
35244,13820,1,1,1,1
35249,13820,0,0,1,1
35253,13820,1,1,1,1
35254,13820,0,0,1,1
35255,13820,1,1,1,1
35259,13820,1,1,1,1
35260,13820,1,1,1,1
35261,13820,1,1,1,1
35266,13820,1,1,1,1
35270,13820,0,1,0,1
35285,13820,0,1,1,1
35293,13820,0,0,1,1
35294,13820,1,1,0,1
35295,13820,0,0,1,1
35401,46220,1,1,1,1
35402,46220,1,1,1,1
35403,46220,1,1,1,1
35404,46220,1,1,1,1
35405,46220,1,1,1,1
35406,46220,1,1,1,1
35407,46220,1,1,1,1
35440,46220,0,1,0,1
35441,46220,1,1,1,1
35442,46220,0.905667412,0.988929889,1,0.913659359
35442,99999,0.094332588,0.011070111,0,0.086340641
35443,99999,1,1,1,1
35444,46220,0.968765017,1,0,0.970548256
35444,13820,0.031234983,0,0,0.029451744
35446,46220,1,1,0,1
35447,46220,1,1,1,1
35448,99999,0,1,0,1
35449,46220,0,0,1,1
35452,46220,1,1,1,1
35453,46220,1,1,1,1
35456,13820,0.001353791,0,0,0.001309472
35456,46220,0.998646209,1,1,0.998690528
35457,46220,1,1,0,1
35458,46220,1,1,0,1
35459,99999,1,1,0,1
35460,99999,1,1,0,1
35461,46220,1,1,1,1
35462,99999,1,1,1,1
35463,46220,0.970183486,1,0,0.970554926
35463,99999,0.029816514,0,0,0.029445074
35464,99999,1,1,1,1
35466,46220,1,1,1,1
35468,46220,0,1,0,1
35469,46220,0.399141631,0.333333333,1,0.398373984
35469,99999,0.600858369,0.666666667,0,0.601626016
35470,99999,1,1,1,1
35471,46220,0,1,0,1
35473,46220,1,1,1,1
35474,46220,1,1,1,1
35475,46220,1,1,1,1
35476,46220,1,1,1,1
35477,99999,0,1,0,1
35478,46220,0,1,0,1
35480,46220,0.915938865,0.875,0,0.915584416
35480,99999,0.084061135,0.125,0,0.084415584
35481,46220,1,1,1,1
35482,46220,0,1,0,1
35486,46220,1,1,1,1
35487,46220,0,0,1,1
35490,46220,1,1,1,1
35491,99999,0,1,0,1
35501,13820,1,1,1,1
35502,13820,1,1,1,1
35503,99999,0.037497493,0,0.022346369,0.034777859
35503,13820,0.962502507,1,0.977653631,0.965222141
35504,13820,1,1,1,1
35540,18980,0.049763033,0.024390244,0,0.048780488
35540,99999,0.950236967,0.975609756,1,0.951219512
35541,99999,0.99614726,1,1,0.996179966
35541,18980,0.00385274,0,0,0.003820034
35542,99999,1,1,1,1
35543,99999,1,1,1,1
35544,99999,1,1,1,1
35545,99999,0,1,0,1
35546,46220,0.351317957,0.255102041,0,0.346487766
35546,99999,0.618616145,0.734693878,1,0.624309392
35546,13820,0.030065898,0.010204082,0,0.029202841
35548,99999,1,1,1,1
35549,13820,0.908568443,0.976744186,1,0.911245587
35549,99999,0.091431557,0.023255814,0,0.088754413
35550,13820,1,1,1,1
35551,99999,0,1,0,1
35552,99999,1,1,1,1
35553,99999,1,1,1,1
35554,13820,0.392914654,0.3125,0.666666667,0.393468118
35554,99999,0.607085346,0.6875,0.333333333,0.606531882
35555,46220,0.024615385,0.011494253,0,0.02268401
35555,99999,0.975384615,0.988505747,1,0.97731599
35559,99999,0,1,0,1
35560,13820,0,1,0,1
35563,99999,1,1,1,1
35564,99999,1,1,1,1
35565,99999,1,1,1,1
35570,99999,1,1,1,1
35571,99999,1,1,1,1
35572,99999,1,1,1,1
35573,13820,0,1,0,1
35574,99999,0.816534541,1,1,0.820199778
35574,46220,0.183465459,0,0,0.179800222
35575,99999,1,1,0,1
35576,46220,0.093283582,0.042553191,0,0.090530077
35576,99999,0.906716418,0.957446809,1,0.909469923
35577,99999,0,1,0,1
35578,99999,0.138153648,0.2,0.5,0.140506329
35578,13820,0.861846352,0.8,0.5,0.859493671
35579,46220,0.011942175,0.041666667,0,0.012239902
35579,13820,0.98742929,0.958333333,1,0.987148103
35579,99999,0.000628536,0,0,0.000611995
35580,13820,1,1,1,1
35581,99999,1,1,1,1
35582,99999,0.999505929,1,1,0.999540863
35582,22520,0.000494071,0,0,0.000459137
35584,13820,0,1,0,1
35585,99999,1,1,0,1
35586,99999,1,1,1,1
35587,13820,1,1,0,1
35592,99999,1,1,1,1
35593,99999,1,1,1,1
35594,99999,1,1,1,1
35601,19460,1,1,1,1
35602,19460,1,1,1,1
35603,19460,1,1,1,1
35610,26620,0.232889734,0.166666667,0,0.229916898
35610,22520,0.767110266,0.833333333,1,0.770083102
35611,26620,1,1,1,1
35612,26620,1,1,1,1
35613,26620,1,1,1,1
35614,26620,0.999190502,1,1,0.9992232
35614,22520,0.000809498,0,0,0.0007768
35615,26620,0,1,0,1
35616,22520,1,1,1,1
35617,22520,0,1,0,1
35618,19460,1,1,1,1
35619,19460,0.995192308,1,1,0.995342171
35619,18980,0.004807692,0,0,0.004657829
35620,26620,1,1,1,1
35621,18980,0.052190722,0.044444444,0,0.051616915
35621,19460,0.947809278,0.955555556,1,0.948383085
35622,19460,0.784983932,0.952380952,0.774193548,0.790782123
35622,18980,0.215016068,0.047619048,0.225806452,0.209217877
35630,22520,1,1,1,1
35631,22520,1,1,1,1
35632,22520,0,1,0,1
35633,22520,1,1,1,1
35634,22520,1,1,1,1
35640,19460,1,1,1,1
35643,19460,1,1,1,1
35645,22520,1,1,1,1
35646,22520,1,1,1,1
35647,26620,1,1,1,1
35648,22520,1,1,1,1
35649,26620,0,1,0,1
35650,19460,1,1,1,1
35651,19460,1,1,1,1
35652,26620,0.009300266,0,0,0.008627773
35652,22520,0.990699734,1,1,0.991372227
35653,22520,0.040715972,0.003120125,0.0234375,0.036220742
35653,99999,0.959284028,0.996879875,0.9765625,0.963779258
35654,99999,0.834357278,0.722513089,0.911764706,0.830772656
35654,22520,0.130907372,0.251308901,0.088235294,0.135381875
35654,19460,0.03473535,0.02617801,0,0.033845469
35660,22520,1,1,1,1
35661,22520,1,1,1,1
35670,19460,1,1,1,1
35671,26620,1,1,1,1
35672,22520,0.024984949,0.014184397,0,0.024244153
35672,19460,0.975015051,0.985815603,1,0.975755847
35673,19460,1,1,1,1
35674,99999,0.001627729,0,0,0.001420455
35674,22520,0.998372271,1,1,0.998579545
35677,22520,1,1,1,1
35739,26620,1,1,1,1
35740,42460,1,1,1,1
35741,26620,1,1,1,1
35742,26620,1,1,1,1
35744,42460,1,1,1,1
35745,42460,1,1,1,1
35746,42460,1,1,1,1
35747,10700,1,1,1,1
35748,26620,0.979491173,0.964285714,1,0.978897716
35748,42460,0.020508827,0.035714286,0,0.021102284
35749,26620,1,1,1,1
35750,26620,1,1,1,1
35751,42460,1,0,1,1
35752,42460,1,1,1,1
35754,10700,0.010845987,0,0,0.010128292
35754,19460,0.989154013,1,1,0.989871708
35755,42460,0.374358974,0.272727273,0.142857143,0.368078176
35755,10700,0.625641026,0.727272727,0.857142857,0.631921824
35756,26620,1,1,1,1
35757,26620,1,1,1,1
35758,26620,1,1,1,1
35759,26620,1,1,1,1
35760,26620,0.943086172,0.97752809,0.9375,0.944189602
35760,10700,0.056913828,0.02247191,0.0625,0.055810398
35761,26620,1,1,1,1
35762,26620,1,1,1,1
35763,26620,1,1,1,1
35764,42460,1,1,1,1
35765,42460,0.945054945,1,0.956521739,0.946959305
35765,99999,0.054945055,0,0.043478261,0.053040695
35766,42460,1,1,1,1
35767,26620,0,1,0,1
35768,42460,1,1,1,1
35769,42460,0.787327149,0.943396226,0.91025641,0.797020789
35769,10700,0.212672851,0.056603774,0.08974359,0.202979211
35771,99999,0.03989899,0,0.086956522,0.039263209
35771,42460,0.96010101,1,0.913043478,0.960736791
35772,42460,1,1,1,1
35773,26620,1,1,1,1
35774,42460,1,1,1,1
35775,19460,1,1,1,1
35776,26620,0.021081081,0.022222222,0,0.021063718
35776,42460,0.844324324,0.866666667,1,0.845181675
35776,10700,0.134594595,0.111111111,0,0.133754608
35801,26620,1,1,1,1
35802,26620,1,1,1,1
35803,26620,1,1,1,1
35804,26620,1,1,1,1
35805,26620,1,1,1,1
35806,26620,1,1,1,1
35807,26620,1,1,1,1
35808,26620,1,1,1,1
35809,26620,0,1,1,1
35810,26620,1,1,1,1
35811,26620,1,1,1,1
35812,26620,1,1,1,1
35813,26620,1,1,1,1
35814,26620,1,1,1,1
35815,26620,1,1,1,1
35816,26620,1,1,1,1
35824,26620,1,1,1,1
35893,26620,0,1,0,1
35894,26620,0,1,0,1
35895,26620,0,1,0,1
35896,26620,0,1,0,1
35897,26620,0,1,0,1
35898,26620,0,1,0,1
35899,26620,0,1,0,1
35901,99999,0.004017217,0.001855288,0,0.003603748
35901,23460,0.995982783,0.998144712,1,0.996396252
35902,23460,1,1,1,1
35903,23460,0.996693333,0.998706339,1,0.996881396
35903,99999,0.003306667,0.001293661,0,0.003118604
35904,23460,1,1,1,1
35905,23460,0.900559354,0.892655367,0.955555556,0.900872093
35905,11500,0.099440646,0.107344633,0.044444444,0.099127907
35906,23460,0.995789474,1,1,0.996372032
35906,13820,0.004210526,0,0,0.003627968
35907,23460,1,1,1,1
35950,10700,1,1,1,1
35951,99999,0.158229814,0.0625,0.025974026,0.153538051
35951,10700,0.841770186,0.9375,0.974025974,0.846461949
35952,13820,0.41184108,0.71641791,0.705882353,0.423288356
35952,23460,0.585562192,0.28358209,0.294117647,0.574212894
35952,10700,0.002596728,0,0,0.002498751
35953,13820,1,1,1,1
35954,99999,0.009786209,0.00172117,0,0.009015162
35954,23460,0.990213791,0.99827883,1,0.990984838
35956,23460,0.995600834,1,1,0.995788074
35956,10700,0.004167631,0,0,0.003990246
35956,99999,0.000231535,0,0,0.00022168
35957,23460,0.003849856,0,0,0.003382051
35957,13820,0.033548742,0.005605381,0.01754386,0.030317671
35957,10700,0.831156332,0.979820628,0.947368421,0.848774007
35957,99999,0.131445071,0.014573991,0.035087719,0.117526271
35958,42460,1,1,1,1
35959,99999,1,1,1,1
35960,99999,1,1,1,1
35961,99999,0.902173913,0.929824561,1,0.903666147
35961,23460,0.097826087,0.070175439,0,0.096333853
35962,99999,0.931065089,0.98,0.947368421,0.932632177
35962,10700,0.068934911,0.02,0.052631579,0.067367823
35963,99999,1,1,1,1
35964,10700,0,1,0,1
35966,42460,0.65324165,0.62195122,0.454545455,0.651009864
35966,99999,0.34675835,0.37804878,0.545454545,0.348990136
35967,99999,1,1,1,1
35968,99999,1,1,1,1
35971,99999,1,1,1,1
35972,23460,0.756978654,0.857142857,0,0.759229535
35972,13820,0.243021346,0.142857143,0,0.240770465
35973,99999,1,1,1,1
35974,99999,1,1,1,1
35975,99999,0.92513369,1,0,0.925531915
35975,10700,0.07486631,0,0,0.074468085
35976,10700,0.971385693,0.99770291,0.957746479,0.974220047
35976,13820,0.027613807,0.00229709,0.042253521,0.024906056
35976,18980,0.0010005,0,0,0.000873897
35978,99999,0.798024523,0.875,0.739130435,0.8
35978,42460,0.201975477,0.125,0.260869565,0.2
35979,42460,0.326366559,0.368421053,1,0.328660436
35979,99999,0.673633441,0.631578947,0,0.671339564
35980,13820,0.271091563,0.240740741,0.176470588,0.269828927
35980,10700,0.728908437,0.759259259,0.823529412,0.730171073
35981,99999,1,1,1,1
35983,99999,1,1,1,1
35984,99999,1,1,1,1
35986,99999,1,1,1,1
35987,13820,1,1,1,1
35988,99999,1,1,1,1
35989,99999,1,1,1,1
35990,23460,1,1,0,1
36003,33860,1,1,1,1
36005,45980,0.833532934,0.770491803,1,0.832280299
36005,99999,0.166467066,0.229508197,0,0.167719701
36006,13820,0.286350148,0.4,0.444444444,0.290830946
36006,33860,0.713649852,0.6,0.555555556,0.709169054
36008,33860,1,1,0,1
36009,21460,0.039215686,0.051282051,0.037037037,0.039511494
36009,99999,0.960784314,0.948717949,0.962962963,0.960488506
36010,21460,0.128105841,0.03125,0,0.116485404
36010,45980,0.871894159,0.96875,1,0.883514596
36013,33860,0.97235023,0.75,1,0.965065502
36013,99999,0.02764977,0.25,0,0.034934498
36015,99999,0,1,0,1
36016,99999,1,1,1,1
36017,99999,1,1,1,1
36020,33860,1,1,1,1
36022,33860,1,1,1,1
36024,33860,1,1,1,1
36025,33860,1,1,1,1
36026,33860,0.268978444,0.2,0.285714286,0.267515924
36026,45180,0.731021556,0.8,0.714285714,0.732484076
36027,99999,0.991579621,0.998402556,1,0.992526296
36027,17980,0.008420379,0.001597444,0,0.007473704
36028,99999,1,1,1,1
36029,99999,0.981196581,1,1,0.981574539
36029,33860,0.018803419,0,0,0.018425461
36030,99999,1,1,0,1
36031,99999,0,1,0,1
36032,99999,0.260200154,0.142857143,0.944444444,0.378146102
36032,33860,0.739799846,0.857142857,0.055555556,0.621853898
36033,99999,1,1,1,1
36034,45980,0.566101695,0.6,0,0.560131796
36034,99999,0.201694915,0.3,0.285714286,0.204283361
36034,21460,0.23220339,0.1,0.714285714,0.235584843
36035,45980,0.851325145,0.893617021,0.981132075,0.860588235
36035,99999,0.148674855,0.106382979,0.018867925,0.139411765
36036,99999,0.337227414,0.425,0,0.273224044
36036,33860,0.662772586,0.575,1,0.726775956
36037,99999,1,1,1,1
36038,99999,0,0,1,1
36039,99999,1,1,1,1
36040,33860,1,1,1,1
36041,33860,0.022547914,0,0,0.021482277
36041,99999,0.977452086,1,1,0.978517723
36042,99999,1,1,1,1
36043,33860,1,1,1,1
36046,33860,0.381059752,0.548387097,0.8,0.388949079
36046,99999,0.618940248,0.451612903,0.2,0.611050921
36047,33860,1,1,1,1
36048,99999,1,1,1,1
36049,99999,0.989852131,1,1,0.991269643
36049,45980,0.010147869,0,0,0.008730357
36051,33860,0.813809154,0.888888889,1,0.816541353
36051,13820,0.186190846,0.111111111,0,0.183458647
36052,99999,0.059210526,0.105263158,0,0.06029106
36052,33860,0.940789474,0.894736842,1,0.93970894
36053,99999,1,1,1,1
36054,33860,1,1,1,1
36057,33860,0,1,0,1
36064,33860,1,1,1,1
36065,33860,0,1,0,1
36066,33860,1,1,1,1
36067,33860,1,1,1,1
36068,33860,1,1,1,1
36069,33860,1,1,1,1
36071,99999,1,1,1,1
36072,99999,1,1,1,1
36075,99999,1,1,1,1
36078,33860,0.644128114,0.70718232,0.766666667,0.64978903
36078,99999,0.355871886,0.29281768,0.233333333,0.35021097
36079,21460,0.038853727,0.032786885,0,0.038055323
36079,45980,0.961146273,0.967213115,1,0.961944677
36080,33860,0.993069993,1,1,0.993510707
36080,45180,0.006930007,0,0,0.006489293
36081,45980,0.999479817,1,1,0.999557992
36081,99999,0.000520183,0,0,0.000442008
36082,45980,0,1,0,1
36083,99999,1,1,1,1
36087,99999,0,0,1,1
36088,99999,1,1,1,1
36089,99999,1,1,1,1
36091,33860,0.096153846,0.076923077,0,0.095303238
36091,13820,0.903846154,0.923076923,1,0.904696762
36092,33860,1,1,1,1
36093,33860,1,1,1,1
36101,33860,1,1,1,1
36102,33860,1,1,1,1
36103,33860,1,1,1,1
36104,33860,1,1,1,1
36105,33860,1,1,1,1
36106,33860,1,1,1,1
36107,33860,1,1,1,1
36108,33860,1,1,1,1
36109,33860,1,1,1,1
36110,33860,1,1,1,1
36111,33860,1,1,1,1
36112,33860,1,1,0,1
36113,33860,1,1,1,1
36114,33860,1,1,0,1
36115,33860,1,1,1,1
36116,33860,1,1,1,1
36117,33860,1,1,1,1
36118,33860,0,1,0,1
36119,33860,0,0,1,1
36120,33860,1,1,1,1
36121,33860,1,1,1,1
36123,33860,1,1,1,1
36124,33860,1,1,1,1
36125,33860,1,1,1,1
36130,33860,0,1,1,1
36131,33860,0,0,1,1
36201,11500,1,1,1,1
36202,11500,1,1,1,1
36203,45180,0.214092898,0.042056075,0.041811847,0.189575351
36203,11500,0.785907102,0.957943925,0.958188153,0.810424649
36204,11500,1,1,1,1
36205,11500,1,1,1,1
36206,11500,1,1,1,1
36207,11500,0.99732467,1,1,0.997577645
36207,99999,0.00267533,0,0,0.002422355
36250,11500,1,1,1,1
36251,99999,1,1,1,1
36253,11500,0,1,0,1
36254,11500,0,1,0,1
36255,99999,1,1,1,1
36256,99999,1,1,1,1
36257,11500,1,1,1,1
36258,99999,1,1,1,1
36260,11500,0.682951147,0.552083333,0.6,0.676609848
36260,45180,0.317048853,0.447916667,0.4,0.323390152
36261,99999,0,1,0,1
36262,99999,1,1,1,1
36263,99999,1,1,1,1
36264,99999,1,1,1,1
36265,11500,1,1,1,1
36266,99999,1,1,1,1
36267,99999,0,1,0,1
36268,45180,0.992114695,1,1,0.992275281
36268,99999,0.007885305,0,0,0.007724719
36269,99999,1,1,1,1
36271,11500,0.998766574,1,1,0.998806683
36271,23460,0.001233426,0,0,0.001193317
36272,11500,0.682455157,0.893442623,0.925,0.698338525
36272,23460,0.081418161,0.038934426,0,0.07788162
36272,99999,0.236126682,0.067622951,0.075,0.223779855
36273,99999,1,1,1,1
36274,99999,0.947575137,0.960526316,0.983957219,0.949657795
36274,46740,0.052424863,0.039473684,0.016042781,0.050342205
36275,99999,0,1,0,1
36276,46740,0.146572104,0.153846154,0,0.146007605
36276,99999,0.853427896,0.846153846,1,0.853992395
36277,11500,1,1,1,1
36278,99999,1,1,1,1
36279,11500,1,1,1,1
36280,99999,1,1,1,1
36301,20020,1,1,1,1
36302,20020,1,1,1,1
36303,37120,0.03691081,0.028254649,0.079947575,0.037362637
36303,20020,0.96308919,0.971745351,0.920052425,0.962637363
36305,20020,1,1,1,1
36310,20020,1,1,1,1
36311,99999,0.232142857,0.179487179,0.142857143,0.230290456
36311,37120,0.689285714,0.820512821,0.857142857,0.693637621
36311,21460,0.078571429,0,0,0.076071923
36312,20020,1,1,1,1
36313,20020,0,1,0,1
36314,20020,1,1,1,1
36316,21460,0.459325397,0.5,0,0.460803059
36316,20020,0.540674603,0.5,0,0.539196941
36317,37120,0.053003534,0.125,0,0.054607509
36317,99999,0.081272085,0.125,0,0.081911263
36317,20020,0.865724382,0.75,1,0.863481229
36318,20020,0.69,0.75,0,0.690397351
36318,21460,0.31,0.25,0,0.309602649
36319,20020,1,1,1,1
36320,20020,1,1,1,1
36321,20020,1,1,1,1
36322,21460,0.001261299,0,0,0.001111523
36322,20020,0.011141476,0.001915709,0,0.010003705
36322,37120,0.987597225,0.998084291,1,0.988884772
36323,21460,0.99793246,0.993670886,0.992248062,0.997498958
36323,99999,0.00206754,0.006329114,0.007751938,0.002501042
36330,37120,0.096230647,0.03577926,0.0625,0.090552724
36330,21460,0.903769353,0.96422074,0.9375,0.909447276
36340,20020,1,1,1,1
36343,20020,1,1,1,1
36344,20020,1,1,1,1
36345,20020,0.975226883,0.987692308,1,0.976308664
36345,37120,0.024773117,0.012307692,0,0.023691336
36346,21460,1,1,1,1
36349,20020,0,1,0,1
36350,20020,0.117647059,0.091954023,0,0.1139748
36350,37120,0.882352941,0.908045977,1,0.8860252
36351,21460,1,1,1,1
36352,37120,0.341940858,0.188118812,0.111111111,0.334126984
36352,20020,0.658059142,0.811881188,0.888888889,0.665873016
36353,20020,0.760550459,0.741935484,1,0.760676157
36353,37120,0.239449541,0.258064516,0,0.239323843
36360,21460,0.000276625,0,0,0.000248736
36360,37120,0.999723375,1,1,0.999751264
36361,37120,1,1,1,1
36362,37120,1,1,1,1
36370,20020,1,1,0,1
36371,37120,0,1,0,1
36373,20020,1,1,1,1
36374,37120,0.88820827,0.833333333,0,0.88579795
36374,99999,0.11179173,0.166666667,0,0.11420205
36375,20020,1,1,1,1
36376,20020,1,1,1,1
36401,99999,1,1,1,1
36420,99999,1,1,1,1
36421,99999,1,1,1,1
36425,99999,1,1,1,1
36426,99999,1,1,1,1
36429,99999,0,1,0,1
36432,99999,1,1,1,1
36435,99999,1,1,1,1
36436,99999,1,1,1,1
36439,99999,0,1,0,1
36441,99999,1,1,1,1
36442,20020,0.002444988,0,0,0.002128306
36442,99999,0.997555012,1,1,0.997871694
36444,99999,1,1,0,1
36445,99999,1,1,1,1
36446,99999,0,1,0,1
36451,99999,1,1,1,1
36453,99999,0.006145742,0,0,0.005907173
36453,21460,0.569798068,0.704545455,1,0.575527426
36453,20020,0.42405619,0.295454545,0,0.418565401
36454,99999,1,1,1,1
36455,99999,0,1,0,1
36456,99999,1,1,1,1
36458,99999,0,1,0,1
36460,99999,1,1,1,1
36467,99999,0.966606171,1,1,0.97012987
36467,21460,0.033393829,0,0,0.02987013
36470,99999,0,1,0,1
36471,99999,1,1,1,1
36473,99999,1,1,0,1
36474,99999,1,1,0,1
36475,99999,1,1,1,1
36476,99999,0,1,0,1
36477,21460,0.055780933,0.022364217,0,0.052455017
36477,20020,0.942528736,0.974440895,1,0.945715157
36477,99999,0.001690331,0.003194888,0,0.001829826
36480,99999,0.993456925,1,1,0.993623804
36480,19300,0.006543075,0,0,0.006376196
36481,99999,1,1,0,1
36482,99999,1,1,1,1
36483,99999,1,1,1,1
36502,99999,0.988289323,0.991944764,1,0.988842256
36502,19300,0.011710677,0.008055236,0,0.011157744
36503,99999,0,1,0,1
36505,33660,1,1,1,1
36507,19300,1,1,1,1
36509,33660,1,1,1,1
36511,19300,1,1,1,1
36512,33660,0,1,0,1
36513,99999,1,1,0,1
36518,99999,1,1,1,1
36521,33660,1,1,1,1
36522,99999,0.064886592,0.003663004,0.015625,0.059685864
36522,33660,0.935113408,0.996336996,0.984375,0.940314136
36523,33660,1,1,1,1
36524,99999,1,1,1,1
36525,33660,1,1,1,1
36526,19300,1,1,1,1
36527,19300,1,1,1,1
36528,33660,1,1,1,1
36529,99999,1,1,1,1
36530,19300,1,1,1,1
36532,19300,1,1,1,1
36533,19300,1,1,1,1
36535,19300,1,1,1,1
36536,19300,1,1,1,1
36538,99999,1,1,0,1
36539,99999,1,1,1,1
36540,99999,1,1,0,1
36541,33660,1,1,1,1
36542,19300,1,1,1,1
36543,99999,0,1,0,1
36544,33660,1,1,1,1
36545,99999,1,1,1,1
36547,19300,1,1,1,1
36548,99999,1,1,1,1
36549,19300,1,1,1,1
36550,19300,1,1,0,1
36551,19300,1,1,1,1
36553,99999,1,1,1,1
36555,19300,1,1,1,1
36556,99999,0,1,0,1
36558,99999,1,1,1,1
36559,19300,1,1,1,1
36560,33660,1,1,1,1
36561,19300,1,1,1,1
36562,99999,0.114673243,0.055555556,0.166666667,0.115250291
36562,19300,0.885326757,0.944444444,0.833333333,0.884749709
36564,19300,1,1,1,1
36567,19300,1,1,1,1
36568,33660,1,1,1,1
36569,99999,1,1,0,1
